,name,nname,win,lose,draw,nc,height,weight,reach,stance,dob,SLpM,Str_Acc,SApM,Str_Def,TD_Avg,TD_Acc,TD_Def,Sub_Avg
33180,Jonathan Meunier,District,8,1,0,0,"6'3""",170lbs,0,Switch,"Aug04,1987",3.47,0.5,1.43,0.6900000000000001,0.58,0.33,0.58,0.0
33194,Brandon Michaels,,4,14,0,0,"5'9""",185lbs,0,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33208,Andreas Michailidis,The Spartan,13,6,0,0,"6'0""",170lbs,76,Orthodox,"Jul18,1988",2.9,0.51,3.5700000000000003,0.44,1.12,0.27,0.5,0.0
33222,Yaotzin Meza,,21,11,0,1,"5'9""",145lbs,71,Orthodox,"Feb04,1981",1.43,0.41000000000000003,1.62,0.64,1.06,0.2,0.18,1.4
33236,Guy Mezger,,30,14,2,0,"6'1""",200lbs,0,Orthodox,"Jan01,1968",2.3,0.32,1.3599999999999999,0.72,0.39,0.5,0.88,0.0
33250,Joe Merritt,,7,2,0,0,"6'0""",170lbs,0,Orthodox,"Mar07,1984",1.53,0.58,0.73,0.66,0.0,0.0,0.68,0.0
33264,Jeremiah Metcalf,,13,7,0,0,"6'1""",185lbs,0,Orthodox,--,1.74,0.59,0.27,0.6000000000000001,4.02,0.66,1.0,2.0
33278,Adam Meredith,,5,3,0,0,"6'2""",170lbs,0,,--,2.63,0.5,2.11,0.55,7.89,1.0,1.0,7.9
33292,Buck Meredith,,3,3,0,0,"6'2""",185lbs,0,,"May17,1982",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33306,Steve Mensing,The Machine,9,13,2,1,"5'11""",185lbs,0,Orthodox,"Dec06,1977",0.0,0.0,9.51,0.42,0.0,0.0,0.0,0.0
33320,Dave Menne,The Warrior,45,17,2,0,"5'10""",170lbs,0,Orthodox,"Jul29,1974",1.8399999999999999,0.44,1.99,0.42,0.46,0.5,0.5700000000000001,2.5
33334,Ivan Menjivar,The Pride of El Salvador,25,12,0,0,"5'6""",145lbs,64,Orthodox,"May30,1982",2.7800000000000002,0.37,2.76,0.65,0.56,0.28,0.38,1.0
33348,Luis Mendoza,,0,1,0,0,--,155lbs,0,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33362,Pietro Menga,,13,0,0,0,"5'7""",125lbs,68,Southpaw,"Feb15,1988",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33376,Alonzo Menifield,Atomic,12,3,0,0,"6'0""",205lbs,76,Orthodox,"Oct18,1987",3.88,0.56,3.23,0.53,0.8200000000000001,0.30000000000000004,0.8300000000000001,0.2
33390,Eddie Mendez,,8,3,1,1,"5'10""",185lbs,0,,"Jan16,1984",1.71,0.33,3.43,0.11,0.0,0.0,0.0,0.0
33404,Augusto Mendes,Tanquinho,6,2,0,0,"5'6""",135lbs,65,Orthodox,"Mar03,1983",2.42,0.34,3.91,0.56,1.75,0.33,0.8,0.0
33418,Antonio Mendes,Samurai,18,13,0,0,"6'3""",205lbs,77,Southpaw,"Apr19,1981",1.34,0.47000000000000003,6.85,0.22,2.51,0.5,1.0,0.0
33432,Chad Mendes,Money,18,5,0,0,"5'6""",145lbs,66,Orthodox,"May01,1985",2.7800000000000002,0.49,2.35,0.67,4.13,0.55,1.0,0.30000000000000004
33446,Vanessa Melo,,11,8,0,0,"5'5""",135lbs,65,Orthodox,"Mar27,1988",3.48,0.30000000000000004,6.13,0.59,0.0,0.0,0.71,0.0
33460,Fabio Mello,,11,8,0,0,"5'5""",155lbs,0,Southpaw,--,0.86,0.35000000000000003,3.94,0.5,0.0,0.0,0.0,0.0
33474,Marcelo Mello,,1,0,0,0,"5'7""",170lbs,0,Southpaw,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33488,Brandon Melendez,The Murderer,25,25,0,0,"5'11""",155lbs,0,Southpaw,"Mar24,1983",0.84,0.26,0.56,0.63,0.0,0.0,0.25,0.0
33502,Gilbert Melendez,El Nino,22,8,0,0,"5'9""",145lbs,73,Orthodox,"Apr12,1982",3.44,0.33,2.5300000000000002,0.63,1.6400000000000001,0.41000000000000003,0.71,0.2
33516,Brian Melancon,,7,3,0,0,"5'8""",170lbs,0,Orthodox,"May28,1982",4.18,0.49,3.64,0.64,2.02,1.0,0.66,0.0
33530,Bryce Mejia,,3,1,0,0,"6'1""",170lbs,0,,--,3.49,0.62,6.98,0.5,0.0,0.0,0.0,0.0
33544,Frank Megallon,,2,3,0,0,"5'10""",185lbs,0,Southpaw,--,1.1400000000000001,0.21,5.32,0.54,0.0,0.0,0.0,0.0
33558,Jordan Mein,Young Gun,31,12,0,0,"6'0""",170lbs,73,Orthodox,"Oct10,1989",3.35,0.44,2.55,0.6900000000000001,1.56,0.58,0.66,0.2
33572,Miika Mehmet,,3,5,0,0,--,205lbs,0,Orthodox,--,0.33,0.12,7.29,0.24,0.0,0.0,0.0,0.0
33586,Derrick Mehmen,Caveman,19,9,0,0,"6'4""",205lbs,0,,"May30,1985",1.9300000000000002,0.14,4.53,0.48,1.0,0.16,0.0,0.0
33600,Gerald Meerschaert,GM3,34,15,0,0,"6'1""",185lbs,77,Southpaw,"Dec18,1987",3.04,0.44,3.5300000000000002,0.51,2.25,0.4,0.29,1.8
33614,Sanford Alton Meeks,,1,1,0,0,"6'5""",265lbs,75,Orthodox,"Apr05,1994",0.71,0.42,4.47,0.38,7.06,0.25,0.0,0.0
33628,Emil Meek,Valhalla,9,5,1,1,"5'11""",170lbs,74,Switch,"Aug20,1988",2.52,0.39,2.5300000000000002,0.38,0.25,0.33,0.47000000000000003,1.0
33642,Jason Medina,,21,15,1,0,"5'9""",180lbs,0,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33656,Todd Medina,El Tiburon,11,9,0,1,"5'10""",193lbs,0,Southpaw,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33670,Anistavio Medeiros,Gasparzinho,19,10,0,0,"5'6""",145lbs,0,Orthodox,"May01,1988",3.64,0.44,5.0,0.47000000000000003,0.0,0.0,0.0,0.0
33684,Kaline Medeiros,The Dark Angel,8,5,0,0,"5'3""",115lbs,0,,--,2.06,0.7000000000000001,0.29,0.8300000000000001,4.41,1.0,0.0,4.4
33698,Uros Medic,The Doctor,8,1,0,0,"6'1""",155lbs,71,Southpaw,"Apr25,1993",8.14,0.66,3.76,0.59,0.0,0.0,0.66,0.0
33712,Daniel McWilliams,The Animal,15,37,0,0,"6'1""",185lbs,0,,--,3.36,0.77,0.0,0.0,0.0,0.0,1.0,21.6
33726,Yancy Medeiros,,15,8,0,1,"5'10""",155lbs,75,Orthodox,"Sep07,1987",4.36,0.37,5.67,0.47000000000000003,0.33,0.5,0.73,0.7000000000000001
33740,Charles McTorry,,3,0,0,0,--,--,0,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33754,Tim Means,The Dirty Bird,32,13,1,1,"6'2""",170lbs,75,Orthodox,"Feb20,1984",5.01,0.48,3.63,0.61,1.02,0.39,0.66,0.2
33768,James McSweeney,The Hammer,15,15,0,0,"6'4""",230lbs,77,Switch,"Oct24,1980",3.94,0.55,4.33,0.42,0.52,0.33,1.0,1.1
33782,Garreth McLellan,Soldier Boy,13,6,0,0,"6'1""",185lbs,72,Southpaw,"Sep01,1982",3.56,0.54,2.94,0.45,1.15,0.22,0.34,0.9
33796,Jason McLean,,6,7,0,0,"5'5""",145lbs,0,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33810,Sara McMann,,13,6,0,0,"5'6""",135lbs,66,Orthodox,"Sep24,1980",2.26,0.46,1.92,0.47000000000000003,4.38,0.65,0.5,0.5
33824,Brian McLaughlin,,6,2,0,0,"5'9""",155lbs,0,,"May12,1984",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33838,Terrance McKinney,T. Wrecks,12,4,0,0,"5'10""",155lbs,73,Switch,"Sep15,1994",4.11,0.59,1.77,0.56,4.84,0.44,1.0,1.2
33852,Cory McKenna,Poppins,6,2,0,0,"5'3""",115lbs,58,Orthodox,"Jul11,1999",3.64,0.41000000000000003,3.71,0.45,1.33,0.44,0.71,0.0
33866,Cody McKenzie,,16,10,0,0,"6'0""",155lbs,72,Switch,"Dec16,1987",1.74,0.34,2.5,0.67,2.5,0.25,0.14,2.5
33880,Tim McKenzie,,14,9,0,0,"6'0""",185lbs,74,Orthodox,"Jul21,1982",1.37,0.54,2.96,0.44,0.0,0.0,0.28,2.1
33894,Rhys McKee,Skeletor,10,4,1,0,"6'2""",170lbs,78,Orthodox,"Sep10,1995",6.83,0.53,11.9,0.43,0.0,0.0,0.2,0.0
33908,AJ McKee,Mercenary,8,0,0,0,"5'10""",145lbs,0,,--,2.75,0.32,0.92,0.8,11.01,1.0,1.0,11.0
33922,Antonio McKee,Mandingo,29,6,2,0,"5'8""",155lbs,0,Southpaw,"Mar12,1970",1.37,0.45,0.74,0.74,1.47,0.33,0.5700000000000001,0.0
33936,Fabian Gonzalez,,2,1,0,0,"5'10""",135lbs,0,,--,3.9,0.48,4.39,0.51,0.0,0.0,0.66,0.0
33950,Nick Gonzalez,The Ghost,17,12,0,1,"5'6""",155lbs,0,Orthodox,"Mar03,1981",0.59,0.2,2.35,0.33,0.0,0.0,0.5,0.0
33964,Fernando Gonzalez,The Menifee Maniac,26,14,0,0,"5'9""",170lbs,68,Southpaw,"Sep15,1983",4.47,0.47000000000000003,4.03,0.65,0.86,0.33,0.43,1.4
33978,Justin Gonzales,J-Train,6,0,0,0,"5'9""",145lbs,72,Orthodox,"Apr28,1991",6.67,0.8,0.87,0.43,14.0,0.73,1.0,0.0
33992,Akihiro Gono,,35,21,8,0,"5'7""",170lbs,68,Switch,"Oct07,1974",2.18,0.48,2.67,0.63,1.01,0.84,0.46,0.5
34006,Gabriel Gonzaga,Napao,17,11,0,0,"6'2""",242lbs,76,Orthodox,"May18,1979",2.12,0.45,2.94,0.5700000000000001,2.8,0.39,0.66,1.1
34020,Silvana Gomez Juarez,La Malvada,11,4,0,0,"5'3""",115lbs,65,Orthodox,"Dec06,1984",2.62,0.48,2.37,0.54,0.0,0.0,0.37,0.0
34034,Edson Gomez,,6,2,0,0,"5'8""",170lbs,69,Switch,"Feb23,1991",2.66,0.32,8.78,0.45,0.0,0.0,0.0,0.0
34048,Takanori Gomi,The Fireball Kid,35,14,0,1,"5'7""",155lbs,70,Southpaw,"Sep22,1978",3.81,0.41000000000000003,3.52,0.6000000000000001,1.23,0.65,0.63,0.8
34062,Joey Gomez,,7,1,0,0,"5'10""",155lbs,71,Orthodox,"Aug29,1989",3.73,0.49,3.33,0.5,2.0,0.28,0.0,0.0
34076,Luis Gomez,Tiger Junior,4,1,0,0,"5'7""",145lbs,68,Orthodox,"Jan28,1995",1.57,0.33,4.03,0.55,4.48,0.5,0.33,0.0
34104,Ulysses Gomez,Useless,9,5,0,0,"5'6""",125lbs,0,Orthodox,"May25,1983",2.7199999999999998,0.25,3.5700000000000003,0.68,0.0,0.0,0.0,0.0
34118,Alan Gomez,,2,0,0,0,--,155lbs,0,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34132,David Gomez,,1,2,0,0,--,155lbs,0,,"Aug08,1983",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34146,Frank Gomez,,10,6,0,0,"5'10""",135lbs,67,Orthodox,"Mar31,1986",1.52,0.48,0.79,0.66,1.1400000000000001,0.6000000000000001,0.7000000000000001,0.8
34160,Sergio Gomez,,10,3,0,0,"5'6""",155lbs,0,Orthodox,"Apr29,1982",1.5,0.42,1.16,0.56,2.5700000000000003,0.66,0.31,0.0
34174,Denise Gomes,,5,1,0,0,--,125lbs,0,,"Dec30,1999",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34188,Marcelo Golm,,6,3,0,0,"6'3""",249lbs,75,Orthodox,"Sep15,1992",4.27,0.58,4.3,0.45,0.45,0.5,0.87,0.5
34202,Hannah Goldy,24K,6,2,0,0,"5'4""",115lbs,61,Orthodox,"May18,1992",6.05,0.47000000000000003,4.85,0.5,0.61,0.33,0.5,0.30000000000000004
34216,Amiran Gogoladze,,12,2,0,0,"6'0""",170lbs,0,,"Dec09,1997",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34230,Jonny Goh,,3,4,0,0,"5'11""",155lbs,0,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34244,Billy Goff,,7,2,0,0,--,170lbs,0,,"Jun18,1998",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34258,Allan Goes,,10,5,2,0,"6'0""",205lbs,0,Orthodox,"Apr20,1971",0.64,0.52,1.35,0.41000000000000003,1.75,0.4,0.0,2.6
34272,Loopy Godinez,,8,2,0,0,"5'2""",115lbs,61,Orthodox,"Sep06,1993",2.23,0.5700000000000001,1.73,0.58,5.37,0.46,0.8,0.9
34286,Jason Godsey,,16,16,0,0,"6'2""",230lbs,0,Orthodox,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34300,Clint Godfrey,,13,3,0,0,"5'6""",135lbs,0,Southpaw,"Oct21,1982",0.5700000000000001,0.31,0.96,0.65,0.85,0.25,0.5,0.0
34314,Mark Godbeer,The Hand Of,13,4,0,0,"6'4""",240lbs,77,Orthodox,"Nov22,1983",3.9699999999999998,0.53,3.3,0.54,0.0,0.0,0.28,0.0
34328,Mike Glenn,,5,6,0,0,--,205lbs,0,,"Oct09,1977",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34342,Ricky Glenn,The Gladiator,22,6,2,0,"6'0""",155lbs,70,Southpaw,"Apr12,1989",4.03,0.43,3.89,0.52,0.5700000000000001,0.13,0.68,0.4
34356,Israel Giron,El Rojo,19,5,0,0,"5'8""",155lbs,0,,"Jan16,1974",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34370,Jason Glaza,,3,2,0,0,"6'0""",230lbs,0,,--,4.34,0.54,0.43,0.4,4.34,1.0,0.0,4.3
34384,He-Man Gipson,,1,2,0,0,--,--,0,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34398,Billy Giovanella,Wolverine,9,5,0,0,"5'8""",125lbs,0,,"Aug20,1985",1.27,0.4,2.02,0.52,0.87,0.12,1.0,1.7000000000000002
34412,Bob Gilstrap,,5,7,0,0,"6'3""",200lbs,0,Orthodox,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34426,Brandon Girtz,Cold Roll,14,7,0,0,"5'7""",155lbs,0,,"Mar06,1985",2.5,0.6000000000000001,1.92,0.47000000000000003,5.76,1.0,1.0,0.0
34440,Alex Gilpin,,11,1,0,0,"5'7""",145lbs,0,Orthodox,"Mar26,1992",6.8,0.54,12.29,0.42,2.17,0.25,0.0,2.2
34454,Demetrius Gioulacos,,0,1,0,0,"5'11""",185lbs,0,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34468,Krishaun Gilmore,,0,1,0,0,--,--,0,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34482,Micheal Gillmore,The Gentleman,6,5,0,0,"5'11""",170lbs,72,Orthodox,"Mar28,1987",2.04,0.5700000000000001,3.02,0.43,0.0,0.0,0.5,0.0
34496,Jason Gilliam,,14,9,0,0,"6'0""",170lbs,0,Orthodox,--,0.79,0.33,3.14,0.42,0.0,0.0,0.0,0.0
34510,Gregor Gillespie,The Gift,14,1,0,0,"5'7""",155lbs,71,Orthodox,"Nov13,1986",3.74,0.52,2.3,0.5700000000000001,6.86,0.48,1.0,0.8
34524,Kultar Gill,Black Mamba,12,8,0,0,"6'0""",154lbs,0,Orthodox,"Mar24,1979",1.1400000000000001,0.5,0.4,0.41000000000000003,1.71,0.66,0.38,0.0
34538,Jesse Gillespie,,3,2,0,0,--,185lbs,0,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34552,Joey Gilbert,,2,3,0,0,"5'11""",155lbs,0,Orthodox,"Jun05,1976",0.61,0.42,4.44,0.31,0.0,0.0,0.0,0.0
34566,Trevin Giles,,14,4,0,0,"6'0""",185lbs,74,Orthodox,"Aug06,1992",3.09,0.54,2.2,0.59,1.37,0.64,0.75,0.5
34580,Thomas Gifford,The Young Lion,14,9,0,2,"6'1""",155lbs,75,Orthodox,"Jul26,1992",3.9699999999999998,0.37,6.45,0.37,0.5,0.33,0.33,0.0
34594,Joseph Gigliotti,Capo,7,2,0,0,"5'11""",185lbs,0,Orthodox,"Aug13,1993",1.04,0.39,2.92,0.45,1.56,1.0,0.5,0.8
34608,Kenny Giddens,,12,7,0,0,"5'11""",155lbs,0,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34622,Chase Gibson,El Guero,9,5,0,0,"5'10""",155lbs,72,Orthodox,"Feb07,1990",3.13,0.54,6.4,0.52,0.0,0.0,0.0,0.0
34636,Cody Gibson,The Renegade,15,7,0,0,"5'10""",135lbs,71,Orthodox,"Sep11,1987",2.47,0.31,2.54,0.63,1.85,0.38,0.58,0.4
34650,Lance Gibson,Fearless,4,5,0,0,"5'9""",185lbs,0,Orthodox,"Nov20,1970",1.21,0.75,6.44,0.2,0.0,0.0,0.0,0.0
34664,James Giboo,,13,5,0,0,"5'11""",170lbs,0,Orthodox,"Jan06,1978",1.2,0.27,7.08,0.39,0.0,0.0,0.0,0.0
34678,Lee Gibson,Lethal,12,4,0,0,"5'7""",155lbs,0,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34692,Nick Gibbons,,2,1,0,0,"5'10""",155lbs,0,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34706,Joe Giannetti,,6,1,0,0,"6'0""",155lbs,74,Southpaw,"Jul05,1995",1.9300000000000002,0.38,2.8,0.4,1.0,0.16,0.0,0.0
34720,Christos Giagos,The Spartan,19,10,0,0,"5'10""",155lbs,71,Orthodox,"Jan23,1990",2.81,0.41000000000000003,2.87,0.48,3.21,0.41000000000000003,0.52,0.4
34734,Tiki Ghosn,,10,7,1,0,"5'10""",170lbs,0,Orthodox,"Feb09,1977",2.7800000000000002,0.46,2.94,0.58,0.41000000000000003,0.5,0.61,0.0
34748,Conor McGregor,The Notorious,22,6,0,0,"5'9""",155lbs,74,Southpaw,"Jul14,1988",5.32,0.49,4.66,0.54,0.67,0.55,0.66,0.1
34762,Darrel Gholar,,5,6,0,0,"5'8""",194lbs,0,Orthodox,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34776,Greg McIntyre,,6,4,0,0,"5'10""",155lbs,0,Orthodox,"Apr21,1980",0.79,0.30000000000000004,1.3599999999999999,0.41000000000000003,5.09,0.5,0.0,0.0
34790,Jack McGlaughlin,,1,4,0,0,--,--,0,Orthodox,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34804,Ryan McGillivray,The Kid,12,0,1,0,"5'11""",170lbs,0,,"Sep27,1986",1.27,0.2,2.2,0.52,0.0,0.0,0.44,0.0
34818,Ryan McGivern,,13,7,0,0,"6'0""",185lbs,0,Orthodox,"Jan17,1980",2.22,0.29,2.22,0.5700000000000001,0.0,0.0,0.0,0.0
34832,Gan McGee,The Giant,13,5,0,0,"6'10""",265lbs,0,Orthodox,"Nov20,1976",2.2,0.29,2.31,0.59,0.65,0.25,0.8300000000000001,0.0
34846,Liam McGeary,,12,2,0,0,"6'6""",205lbs,0,,"Oct04,1982",1.28,0.48,1.92,0.5,0.51,1.0,0.0,2.5
34860,Drew McFedries,The Massacre,12,7,0,0,"6'0""",185lbs,72,Southpaw,"Jul27,1978",5.13,0.51,4.5600000000000005,0.52,1.42,1.0,0.56,0.7000000000000001
34874,Court McGee,The Crusher,22,11,0,0,"5'11""",170lbs,75,Orthodox,"Dec12,1984",4.68,0.37,3.69,0.6000000000000001,1.8599999999999999,0.25,0.6900000000000001,0.5
34888,Miles McDonald,,2,1,0,0,"5'7""",115lbs,0,,"Aug13,1991",5.1,0.45,4.0,0.43,0.0,0.0,1.0,1.0
34902,Justin McElfresh,,6,4,0,0,"6'6""",205lbs,0,Orthodox,"Jan04,1980",4.59,0.26,12.79,0.41000000000000003,0.0,0.0,0.0,0.0
34916,Josh McDonald,,9,5,0,1,--,185lbs,0,,--,0.8,0.5700000000000001,3.4,0.33,9.0,0.5,0.0,0.0
34930,Michael McDonald,Mayday,17,4,0,0,"5'9""",135lbs,70,Orthodox,"Jan15,1991",2.69,0.42,2.76,0.5700000000000001,1.09,0.66,0.52,1.4
34944,Scott McDonald,,1,0,0,0,--,--,0,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34972,Robert McDaniel,Bubba,28,10,0,0,"6'3""",185lbs,75,Southpaw,"May03,1983",1.6400000000000001,0.44,1.98,0.56,0.93,0.5,0.5,1.4
34986,Tamdan McCrory,The Barncat,14,5,0,0,"6'4""",185lbs,76,Switch,"Nov05,1986",2.07,0.49,1.6,0.46,2.2800000000000002,0.5,0.33,2.5
35000,Justin McCully,The Insane One,11,5,2,0,"6'1""",225lbs,73,Orthodox,"Feb18,1976",1.58,0.37,2.02,0.46,1.28,0.44,0.43,0.0
35014,Rob McCullough,Razor,19,8,0,0,"5'9""",155lbs,69,Orthodox,"May26,1977",2.47,0.36,2.84,0.59,0.46,1.0,0.68,0.0
35028,Kris McCray,Savage,8,5,0,0,"6'0""",170lbs,76,Orthodox,"Sep24,1981",2.69,0.45,2.5700000000000003,0.54,2.88,0.55,0.38,0.0
35042,Sean McCorkle,,17,7,0,0,"6'7""",265lbs,81,Orthodox,"Jul17,1976",0.85,0.44,2.48,0.52,2.12,0.4,0.33,4.2
35056,Charles McCarthy,Chainsaw,10,5,0,0,"5'10""",185lbs,71,Orthodox,"Aug06,1980",0.18,0.12,4.03,0.56,2.67,0.6000000000000001,0.0,2.7
35070,Ian McCall,Uncle Creepy,13,5,1,0,"5'5""",125lbs,64,Orthodox,"May07,1984",3.59,0.39,3.25,0.67,2.08,0.30000000000000004,0.88,0.0
35084,Molly McCann,Meatball,12,4,0,0,"5'4""",125lbs,62,Orthodox,"May04,1990",5.83,0.5,4.93,0.64,1.79,0.36,0.34,0.6000000000000001
35098,Bobby McAndrews,,1,3,0,0,--,--,0,Orthodox,--,2.56,0.8300000000000001,1.03,0.5,0.0,0.0,0.33,7.7
35112,Michael McBride,,8,3,0,0,"6'1""",155lbs,0,Orthodox,"Mar09,1986",4.08,0.48,5.85,0.4,1.85,0.42,0.30000000000000004,1.2
35126,Scott McAfee,,14,7,0,0,"5'8""",155lbs,0,Orthodox,"Aug23,1983",0.0,0.0,1.33,0.5,0.0,0.0,0.0,0.0
35140,Sabina Mazo,Colombian Queen,9,4,0,0,"5'7""",125lbs,70,Orthodox,"Mar25,1997",6.1,0.43,4.35,0.5700000000000001,0.65,0.8,0.59,0.2
35154,Gina Mazany,Danger,7,6,0,0,"5'6""",125lbs,68,Southpaw,"Aug19,1988",3.73,0.5,3.52,0.5,4.34,0.52,0.33,0.2
35168,Brooke Mayo,The Bully,0,1,0,0,"5'7""",125lbs,0,,--,1.92,0.34,3.2,0.63,3.2,0.6000000000000001,0.0,2.1
35182,Gray Maynard,,13,7,1,1,"5'9""",155lbs,70,Orthodox,"May09,1979",1.92,0.32,2.64,0.66,2.91,0.47000000000000003,0.81,0.7000000000000001
35196,Don'Tale Mayes,Lord Kong,9,4,0,0,"6'6""",260lbs,81,Orthodox,"Jan16,1992",3.75,0.46,3.83,0.42,1.32,0.53,0.62,0.0
35210,Jeremy May,,13,10,0,1,"6'1""",185lbs,0,,"Oct23,1986",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35224,Jack May,The Outlaw,9,3,0,0,"6'8""",255lbs,0,Switch,"Apr14,1981",1.52,0.38,3.29,0.33,0.91,0.33,0.2,0.0
35238,Nick Maximov,,8,1,0,0,"6'0""",185lbs,76,Southpaw,"Dec23,1997",1.82,0.52,1.71,0.42,5.51,0.45,1.0,0.30000000000000004
35252,Elaina Maxwell,Beef,7,4,0,0,"5'8""",145lbs,0,Orthodox,"Dec16,1978",2.07,0.6000000000000001,2.4,0.53,0.0,0.0,0.5,1.0
35266,Miranda Maverick,Fear The,12,4,0,0,"5'3""",125lbs,65,Southpaw,"Jul01,1997",3.62,0.41000000000000003,2.69,0.59,2.1,0.61,0.44,0.30000000000000004
35280,Vladimir Matyushenko,The Janitor,27,8,0,0,"6'0""",205lbs,74,Orthodox,"Jan04,1971",1.9,0.44,1.62,0.59,3.25,0.46,0.7000000000000001,0.1
35294,Francesco Maturi,,0,1,0,0,--,--,0,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35308,John Matua,,1,4,0,0,"6'2""",400lbs,0,Orthodox,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35322,Claudio Mattos,Popeye,5,4,0,0,--,185lbs,0,Orthodox,--,0.0,0.0,3.5300000000000002,0.0,0.0,0.0,0.0,0.0
35336,Connor Matthews,Bad News,5,0,0,0,--,145lbs,0,,"May31,1992",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35350,Jake Matthews,The Celtic Kid,18,5,0,0,"5'11""",170lbs,73,Orthodox,"Aug19,1994",3.17,0.45,2.18,0.61,1.85,0.41000000000000003,0.66,0.6000000000000001
35364,AJ Matthews,,8,7,0,0,"5'11""",185lbs,0,,--,5.11,0.52,4.96,0.51,0.0,0.0,1.0,0.0
35378,Koyomi Matsushima,Moushigo,13,5,0,0,"5'7""",145lbs,66,Orthodox,"Oct08,1992",3.27,0.45,3.5300000000000002,0.6000000000000001,12.0,0.6000000000000001,0.0,0.0
35392,Koichiro Matsumoto,,15,3,1,0,"5'7""",145lbs,0,,"Mar07,1986",1.9,0.26,3.5,0.31,0.0,0.0,0.0,0.0
35406,Naoki Matsushita,,12,16,11,0,"5'6""",155lbs,0,Orthodox,--,3.3,0.32,2.2,0.63,1.5,1.0,0.0,0.0
35420,Jorge Masvidal,Gamebred,35,16,0,0,"5'11""",170lbs,74,Orthodox,"Nov12,1984",4.11,0.48,3.06,0.64,1.44,0.59,0.74,0.30000000000000004
35434,Al Matavao,Sweetness,8,3,0,0,"5'8""",205lbs,67,Orthodox,"Feb23,1994",7.84,0.46,6.7,0.58,0.0,0.0,0.0,0.0
35448,Tateki Matsuda,Tech,13,8,0,0,"5'7""",125lbs,0,Orthodox,"Feb27,1986",3.2,0.34,3.43,0.6900000000000001,0.0,0.0,0.16,0.0
35462,Daijiro Matsui,,13,29,7,0,"5'9""",200lbs,0,Orthodox,"Dec05,1972",0.84,0.45,1.69,0.55,1.83,0.30000000000000004,0.43,0.4
35476,Tiffany Masters,Rainbow Renegade,2,1,0,0,"5'3""",115lbs,65,Orthodox,"Jul31,1994",3.5300000000000002,0.62,2.58,0.5,3.06,0.6000000000000001,0.0,0.0
35490,Jameel Massouh,,26,9,0,0,"5'10""",145lbs,72,Orthodox,"Sep12,1984",1.9100000000000001,0.54,2.62,0.55,0.67,0.15,0.5,0.7000000000000001
35504,Shoji Maruyama,,12,9,1,0,"5'7""",139lbs,0,Orthodox,"Apr24,1983",1.4,0.63,0.27,0.55,0.0,0.0,0.54,0.0
35518,Mike Massenzio,The Master of Disaster,13,9,0,0,"6'2""",185lbs,73,Southpaw,"Nov01,1982",2.08,0.45,3.59,0.54,2.74,0.24,0.5,1.4
35532,Bristol Marunde,,16,10,0,0,"6'1""",170lbs,75,Orthodox,"Apr20,1982",1.42,0.21,4.4,0.47000000000000003,1.6,0.33,0.14,0.0
35546,Max Martyniouk,Payne,1,1,0,0,--,155lbs,0,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
